,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
1446,1446,0.2898761423761423,2022-12-02 00:38:36.517976,2022-12-02 00:38:46.666291,0 days 00:00:10.148315,balanced,12.0,log2,760,COMPLETE
1447,1447,0.13082670921022999,2022-12-02 00:38:46.900647,2022-12-02 00:38:56.550560,0 days 00:00:09.649913,balanced,34.0,log2,660,COMPLETE
1448,1448,0.18024451207105854,2022-12-02 00:38:56.786460,2022-12-02 00:39:06.802735,0 days 00:00:10.016275,balanced,25.0,log2,760,COMPLETE
1449,1449,0.13705602854732962,2022-12-02 00:39:07.064215,2022-12-02 00:39:16.711397,0 days 00:00:09.647182,balanced,37.0,log2,710,COMPLETE
1450,1450,0.28994167869167864,2022-12-02 00:39:16.938476,2022-12-02 00:39:27.400003,0 days 00:00:10.461527,balanced,11.0,log2,810,COMPLETE
1451,1451,0.2804563492063491,2022-12-02 00:39:27.649994,2022-12-02 00:39:37.999854,0 days 00:00:10.349860,balanced,12.0,log2,760,COMPLETE
1452,1452,0.13923431693246321,2022-12-02 00:39:38.234907,2022-12-02 00:39:47.570670,0 days 00:00:09.335763,balanced,31.0,log2,610,COMPLETE
1453,1453,0.27197691197691193,2022-12-02 00:39:47.812030,2022-12-02 00:39:57.627637,0 days 00:00:09.815607,balanced,12.0,log2,710,COMPLETE
1454,1454,0.28817219817219814,2022-12-02 00:39:57.866435,2022-12-02 00:40:08.131847,0 days 00:00:10.265412,balanced,10.0,log2,760,COMPLETE
1455,1455,0.2925679413179413,2022-12-02 00:40:08.368079,2022-12-02 00:40:18.089538,0 days 00:00:09.721459,balanced,12.0,log2,660,COMPLETE
1456,1456,0.27720087782587777,2022-12-02 00:40:18.319683,2022-12-02 00:40:28.649526,0 days 00:00:10.329843,balanced,12.0,log2,810,COMPLETE
1457,1457,0.2933994708994709,2022-12-02 00:40:28.879904,2022-12-02 00:40:39.109870,0 days 00:00:10.229966,balanced,10.0,log2,760,COMPLETE
1458,1458,0.2812472943722944,2022-12-02 00:40:39.343563,2022-12-02 00:40:49.258916,0 days 00:00:09.915353,balanced,12.0,log2,710,COMPLETE
1459,1459,0.294484126984127,2022-12-02 00:40:49.498104,2022-12-02 00:40:59.309777,0 days 00:00:09.811673,balanced,10.0,log2,710,COMPLETE
1460,1460,0.2678439153439153,2022-12-02 00:40:59.538028,2022-12-02 00:41:09.851873,0 days 00:00:10.313845,balanced,5.0,log2,760,COMPLETE
1461,1461,0.2881712962962963,2022-12-02 00:41:10.087213,2022-12-02 00:41:19.775784,0 days 00:00:09.688571,balanced,10.0,log2,660,COMPLETE
1462,1462,0.1446332747871885,2022-12-02 00:41:20.002637,2022-12-02 00:41:29.563429,0 days 00:00:09.560792,balanced,30.0,log2,710,COMPLETE
1463,1463,0.2905886243386243,2022-12-02 00:41:29.794209,2022-12-02 00:41:39.936553,0 days 00:00:10.142344,balanced,12.0,log2,760,COMPLETE
1464,1464,0.27560064935064926,2022-12-02 00:41:40.164505,2022-12-02 00:41:50.442489,0 days 00:00:10.277984,balanced,14.0,log2,810,COMPLETE
1465,1465,0.2666269841269841,2022-12-02 00:41:50.681125,2022-12-02 00:42:00.420766,0 days 00:00:09.739641,balanced,4.0,log2,660,COMPLETE
1466,1466,0.1359505122757331,2022-12-02 00:42:00.656504,2022-12-02 00:42:10.545895,0 days 00:00:09.889391,balanced,35.0,log2,760,COMPLETE
1467,1467,0.28683201058201047,2022-12-02 00:42:10.777050,2022-12-02 00:42:20.571197,0 days 00:00:09.794147,balanced,10.0,log2,710,COMPLETE
1468,1468,0.27758267195767206,2022-12-02 00:42:20.803747,2022-12-02 00:42:30.273105,0 days 00:00:09.469358,balanced,6.0,log2,610,COMPLETE
1469,1469,0.26752885278427074,2022-12-02 00:42:30.499908,2022-12-02 00:42:40.457769,0 days 00:00:09.957861,balanced,17.0,log2,710,COMPLETE
1470,1470,0.2683477633477634,2022-12-02 00:42:40.701265,2022-12-02 00:42:50.722227,0 days 00:00:10.020962,balanced,18.0,log2,760,COMPLETE
1471,1471,0.24199873759444585,2022-12-02 00:42:50.961709,2022-12-02 00:43:00.685904,0 days 00:00:09.724195,balanced,21.0,log2,710,COMPLETE
1472,1472,0.29298611111111106,2022-12-02 00:43:00.927151,2022-12-02 00:43:11.377909,0 days 00:00:10.450758,balanced,10.0,log2,810,COMPLETE
1473,1473,0.26973394660894656,2022-12-02 00:43:11.614520,2022-12-02 00:43:21.106566,0 days 00:00:09.492046,balanced,15.0,log2,660,COMPLETE
1474,1474,0.2520409451659452,2022-12-02 00:43:21.333867,2022-12-02 00:43:31.448094,0 days 00:00:10.114227,balanced,19.0,log2,760,COMPLETE
1475,1475,0.2964625420875421,2022-12-02 00:43:31.673547,2022-12-02 00:43:41.758688,0 days 00:00:10.085141,balanced,12.0,log2,760,COMPLETE
1476,1476,0.2660735628750334,2022-12-02 00:43:42.002611,2022-12-02 00:43:51.564512,0 days 00:00:09.561901,balanced,16.0,log2,660,COMPLETE
1477,1477,0.14146012259097304,2022-12-02 00:43:51.800513,2022-12-02 00:44:01.527943,0 days 00:00:09.727430,balanced,39.0,log2,710,COMPLETE
1478,1478,0.29261904761904767,2022-12-02 00:44:01.759721,2022-12-02 00:44:11.767681,0 days 00:00:10.007960,balanced,10.0,log2,710,COMPLETE
1479,1479,0.1910637148067031,2022-12-02 00:44:11.997445,2022-12-02 00:44:22.081475,0 days 00:00:10.084030,balanced,24.0,log2,760,COMPLETE
1480,1480,0.29096230158730146,2022-12-02 00:44:22.309041,2022-12-02 00:44:32.649431,0 days 00:00:10.340390,balanced,10.0,log2,810,COMPLETE
1481,1481,0.1543636519011296,2022-12-02 00:44:32.896333,2022-12-02 00:44:42.512829,0 days 00:00:09.616496,balanced,32.0,log2,710,COMPLETE
1482,1482,0.27185515873015864,2022-12-02 00:44:42.742006,2022-12-02 00:44:52.453668,0 days 00:00:09.711662,balanced,3.0,log2,660,COMPLETE
1483,1483,0.2717061016325722,2022-12-02 00:44:52.687022,2022-12-02 00:45:02.042249,0 days 00:00:09.355227,balanced,13.0,log2,610,COMPLETE
1484,1484,0.25469907407407405,2022-12-02 00:45:02.282126,2022-12-02 00:45:12.752100,0 days 00:00:10.469974,balanced,2.0,log2,760,COMPLETE
1485,1485,0.29234217171717164,2022-12-02 00:45:12.989440,2022-12-02 00:45:22.742274,0 days 00:00:09.752834,balanced,10.0,log2,710,COMPLETE
1486,1486,0.28073082010582,2022-12-02 00:45:22.977204,2022-12-02 00:45:33.507833,0 days 00:00:10.530629,balanced,10.0,log2,810,COMPLETE
1487,1487,0.15193097901004066,2022-12-02 00:45:33.735297,2022-12-02 00:45:43.798097,0 days 00:00:10.062800,balanced,28.0,log2,760,COMPLETE
1488,1488,0.28237854737854734,2022-12-02 00:45:44.030155,2022-12-02 00:45:53.908801,0 days 00:00:09.878646,balanced,10.0,log2,710,COMPLETE
1489,1489,0.23101903271020915,2022-12-02 00:45:54.138273,2022-12-02 00:46:04.229945,0 days 00:00:10.091672,balanced,22.0,log2,760,COMPLETE
1490,1490,0.28198743386243386,2022-12-02 00:46:04.462173,2022-12-02 00:46:14.219138,0 days 00:00:09.756965,balanced,10.0,log2,660,COMPLETE
1491,1491,0.2792195767195767,2022-12-02 00:46:14.456357,2022-12-02 00:46:24.826465,0 days 00:00:10.370108,balanced,10.0,log2,810,COMPLETE
1492,1492,0.25964928589928593,2022-12-02 00:46:25.061313,2022-12-02 00:46:34.898844,0 days 00:00:09.837531,balanced,20.0,log2,710,COMPLETE
1493,1493,0.30315476190476187,2022-12-02 00:46:35.131256,2022-12-02 00:46:45.406580,0 days 00:00:10.275324,balanced,10.0,log2,760,COMPLETE
1494,1494,0.3002810846560847,2022-12-02 00:46:45.641681,2022-12-02 00:46:56.120578,0 days 00:00:10.478897,balanced,1.0,log2,760,COMPLETE
1495,1495,0.13897634862177038,2022-12-02 00:46:56.350586,2022-12-02 00:47:06.498973,0 days 00:00:10.148387,balanced,,log2,760,COMPLETE
1496,1496,0.29273809523809524,2022-12-02 00:47:06.729661,2022-12-02 00:47:17.224505,0 days 00:00:10.494844,balanced,10.0,log2,810,COMPLETE
1497,1497,0.29070196007696003,2022-12-02 00:47:17.460722,2022-12-02 00:47:27.747169,0 days 00:00:10.286447,balanced,10.0,log2,760,COMPLETE
1498,1498,0.20120804433838546,2022-12-02 00:47:27.978825,2022-12-02 00:47:37.797786,0 days 00:00:09.818961,balanced,23.0,log2,760,COMPLETE
1499,1499,0.2812406806156806,2022-12-02 00:47:38.026727,2022-12-02 00:47:48.473390,0 days 00:00:10.446663,balanced,10.0,log2,810,COMPLETE
1500,1500,0.3097784391534391,2022-12-02 00:47:48.694602,2022-12-02 00:47:59.015768,0 days 00:00:10.321166,balanced,8.0,log2,760,COMPLETE
1501,1501,0.1755665746756924,2022-12-02 00:47:59.253582,2022-12-02 00:48:09.342374,0 days 00:00:10.088792,balanced,27.0,log2,760,COMPLETE
1502,1502,0.27816227753727746,2022-12-02 00:48:09.575960,2022-12-02 00:48:19.960327,0 days 00:00:10.384367,balanced,9.0,log2,760,COMPLETE
1503,1503,0.2714153439153439,2022-12-02 00:48:20.196873,2022-12-02 00:48:30.702556,0 days 00:00:10.505683,balanced,8.0,log2,810,COMPLETE
1504,1504,0.28203042328042327,2022-12-02 00:48:30.949042,2022-12-02 00:48:41.202713,0 days 00:00:10.253671,balanced,8.0,log2,760,COMPLETE
1505,1505,0.275297619047619,2022-12-02 00:48:41.438845,2022-12-02 00:48:51.788420,0 days 00:00:10.349575,balanced,8.0,log2,760,COMPLETE
1506,1506,0.2916335978835979,2022-12-02 00:48:52.026611,2022-12-02 00:49:02.210678,0 days 00:00:10.184067,balanced,8.0,log2,760,COMPLETE
1507,1507,0.2822628066378067,2022-12-02 00:49:02.447004,2022-12-02 00:49:12.662410,0 days 00:00:10.215406,balanced,8.0,log2,760,COMPLETE
1508,1508,0.2779398148148148,2022-12-02 00:49:12.893130,2022-12-02 00:49:23.323703,0 days 00:00:10.430573,balanced,8.0,log2,810,COMPLETE
1509,1509,0.29143849206349204,2022-12-02 00:49:23.559192,2022-12-02 00:49:33.612697,0 days 00:00:10.053505,balanced,8.0,log2,710,COMPLETE
1510,1510,0.2871577380952381,2022-12-02 00:49:33.846599,2022-12-02 00:49:43.870454,0 days 00:00:10.023855,balanced,16.0,log2,760,COMPLETE
1511,1511,0.141746289015081,2022-12-02 00:49:44.099590,2022-12-02 00:49:53.991161,0 days 00:00:09.891571,balanced,33.0,log2,760,COMPLETE
1512,1512,0.2924329374329374,2022-12-02 00:49:54.221312,2022-12-02 00:50:04.629880,0 days 00:00:10.408568,balanced,12.0,log2,810,COMPLETE
1513,1513,0.27136994949494947,2022-12-02 00:50:04.858978,2022-12-02 00:50:14.913873,0 days 00:00:10.054895,balanced,8.0,log2,710,COMPLETE
1514,1514,0.26547619047619053,2022-12-02 00:50:15.149528,2022-12-02 00:50:25.600544,0 days 00:00:10.451016,balanced,3.0,log2,760,COMPLETE
1515,1515,0.28547619047619044,2022-12-02 00:50:25.843090,2022-12-02 00:50:35.796086,0 days 00:00:09.952996,balanced,8.0,log2,710,COMPLETE
1516,1516,0.2591522135272135,2022-12-02 00:50:36.037505,2022-12-02 00:50:45.818187,0 days 00:00:09.780682,balanced,18.0,log2,710,COMPLETE
1517,1517,0.28318452380952375,2022-12-02 00:50:46.056337,2022-12-02 00:50:56.624253,0 days 00:00:10.567916,balanced,8.0,log2,810,COMPLETE
1518,1518,0.15847755378511522,2022-12-02 00:50:56.862103,2022-12-02 00:51:06.828795,0 days 00:00:09.966692,balanced,26.0,log2,760,COMPLETE
1519,1519,0.19319684132341666,2022-12-02 00:51:07.060832,2022-12-02 00:51:16.646235,0 days 00:00:09.585403,balanced,25.0,log2,710,COMPLETE
1520,1520,0.1421745331458716,2022-12-02 00:51:16.873672,2022-12-02 00:51:26.730636,0 days 00:00:09.856964,balanced,31.0,log2,760,COMPLETE
1521,1521,0.2760681216931217,2022-12-02 00:51:26.959494,2022-12-02 00:51:37.427869,0 days 00:00:10.468375,balanced,8.0,log2,810,COMPLETE
1522,1522,0.14440516499170206,2022-12-02 00:51:37.665665,2022-12-02 00:51:47.639439,0 days 00:00:09.973774,balanced,34.0,log2,760,COMPLETE
1523,1523,0.2978490259740259,2022-12-02 00:51:47.873836,2022-12-02 00:51:58.102380,0 days 00:00:10.228544,balanced,11.0,log2,760,COMPLETE
1524,1524,0.1401777405601234,2022-12-02 00:51:58.339018,2022-12-02 00:52:07.990793,0 days 00:00:09.651775,balanced,37.0,log2,710,COMPLETE
1525,1525,0.13648755504877086,2022-12-02 00:52:08.221071,2022-12-02 00:52:18.042617,0 days 00:00:09.821546,balanced,36.0,log2,710,COMPLETE
1526,1526,0.2848313492063492,2022-12-02 00:52:18.274634,2022-12-02 00:52:28.264817,0 days 00:00:09.990183,balanced,8.0,log2,710,COMPLETE
1527,1527,0.27207010582010577,2022-12-02 00:52:28.502269,2022-12-02 00:52:39.064033,0 days 00:00:10.561764,balanced,4.0,log2,760,COMPLETE
1528,1528,0.2653373015873016,2022-12-02 00:52:39.305114,2022-12-02 00:52:49.950513,0 days 00:00:10.645399,balanced,5.0,log2,810,COMPLETE
1529,1529,0.14706177854326655,2022-12-02 00:52:50.179598,2022-12-02 00:53:00.040658,0 days 00:00:09.861060,balanced,35.0,log2,760,COMPLETE
1530,1530,0.15131455855959391,2022-12-02 00:53:00.270564,2022-12-02 00:53:10.065000,0 days 00:00:09.794436,balanced,30.0,log2,710,COMPLETE
1531,1531,0.2906316137566137,2022-12-02 00:53:10.304511,2022-12-02 00:53:20.696160,0 days 00:00:10.391649,balanced,8.0,log2,760,COMPLETE
1532,1532,0.2568208643208643,2022-12-02 00:53:20.913938,2022-12-02 00:53:30.864551,0 days 00:00:09.950613,balanced,17.0,log2,710,COMPLETE
1533,1533,0.2653902116402117,2022-12-02 00:53:31.101729,2022-12-02 00:53:41.180055,0 days 00:00:10.078326,balanced,6.0,log2,710,COMPLETE
1534,1534,0.24736777791924852,2022-12-02 00:53:41.417687,2022-12-02 00:53:51.249496,0 days 00:00:09.831809,balanced,19.0,log2,810,COMPLETE
1535,1535,0.20044469163451187,2022-12-02 00:53:51.490167,2022-12-02 00:54:01.199882,0 days 00:00:09.709715,balanced,24.0,log2,760,COMPLETE
1536,1536,0.2569509078884079,2022-12-02 00:54:01.434851,2022-12-02 00:54:11.880191,0 days 00:00:10.445340,balanced,16.0,log2,810,COMPLETE
1537,1537,0.2777597402597402,2022-12-02 00:54:12.112948,2022-12-02 00:54:22.012252,0 days 00:00:09.899304,balanced,14.0,log2,760,COMPLETE
1538,1538,0.27082762145262146,2022-12-02 00:54:22.243971,2022-12-02 00:54:32.116753,0 days 00:00:09.872782,balanced,15.0,log2,710,COMPLETE
1539,1539,0.1436233766705569,2022-12-02 00:54:32.356026,2022-12-02 00:54:42.205083,0 days 00:00:09.849057,balanced,38.0,log2,760,COMPLETE
1540,1540,0.27863245550745547,2022-12-02 00:54:42.442189,2022-12-02 00:54:52.348105,0 days 00:00:09.905916,balanced,12.0,log2,710,COMPLETE
1541,1541,0.2366047617781953,2022-12-02 00:54:52.584030,2022-12-02 00:55:02.695606,0 days 00:00:10.111576,balanced,21.0,log2,760,COMPLETE
1542,1542,0.14075472878575407,2022-12-02 00:55:02.924117,2022-12-02 00:55:12.643846,0 days 00:00:09.719729,balanced,39.0,log2,710,COMPLETE
1543,1543,0.2919131794131794,2022-12-02 00:55:12.848989,2022-12-02 00:55:23.126215,0 days 00:00:10.277226,balanced,10.0,log2,760,COMPLETE
1544,1544,0.2648280423280423,2022-12-02 00:55:23.365216,2022-12-02 00:55:33.789529,0 days 00:00:10.424313,balanced,3.0,log2,760,COMPLETE
1545,1545,0.28243386243386237,2022-12-02 00:55:34.023895,2022-12-02 00:55:44.556569,0 days 00:00:10.532674,balanced,10.0,log2,810,COMPLETE
1546,1546,0.1526520218384107,2022-12-02 00:55:44.792722,2022-12-02 00:55:54.513710,0 days 00:00:09.720988,balanced,32.0,log2,710,COMPLETE
1547,1547,0.15582384509657982,2022-12-02 00:55:54.746116,2022-12-02 00:56:04.381707,0 days 00:00:09.635591,balanced,28.0,log2,710,COMPLETE
1548,1548,0.29527777777777775,2022-12-02 00:56:04.604472,2022-12-02 00:56:14.844300,0 days 00:00:10.239828,balanced,10.0,log2,760,COMPLETE
1549,1549,0.28940145502645503,2022-12-02 00:56:15.073068,2022-12-02 00:56:25.451633,0 days 00:00:10.378565,balanced,13.0,log2,810,COMPLETE
1550,1550,0.26223214285714286,2022-12-02 00:56:25.679301,2022-12-02 00:56:35.878294,0 days 00:00:10.198993,balanced,2.0,log2,710,COMPLETE
1551,1551,0.3038365800865801,2022-12-02 00:56:36.122956,2022-12-02 00:56:46.202689,0 days 00:00:10.079733,balanced,10.0,log2,760,COMPLETE
1552,1552,0.16222416632795714,2022-12-02 00:56:46.446440,2022-12-02 00:56:56.325986,0 days 00:00:09.879546,balanced,29.0,log2,760,COMPLETE
1553,1553,0.25250094812594814,2022-12-02 00:56:56.562127,2022-12-02 00:57:06.487588,0 days 00:00:09.925461,balanced,20.0,log2,760,COMPLETE
1554,1554,0.28673941798941793,2022-12-02 00:57:06.720516,2022-12-02 00:57:17.015831,0 days 00:00:10.295315,balanced,10.0,log2,760,COMPLETE
1555,1555,0.14290161589015718,2022-12-02 00:57:17.250375,2022-12-02 00:57:27.548265,0 days 00:00:10.297890,balanced,,log2,810,COMPLETE
1556,1556,0.2811276455026455,2022-12-02 00:57:27.784830,2022-12-02 00:57:38.110901,0 days 00:00:10.326071,balanced,10.0,log2,760,COMPLETE
1557,1557,0.2299029656582406,2022-12-02 00:57:38.341014,2022-12-02 00:57:48.541754,0 days 00:00:10.200740,balanced,22.0,log2,810,COMPLETE
1558,1558,0.30646825396825383,2022-12-02 00:57:48.777839,2022-12-02 00:57:58.834857,0 days 00:00:10.057018,balanced,10.0,log2,760,COMPLETE
1559,1559,0.2836871693121693,2022-12-02 00:57:59.074076,2022-12-02 00:58:09.956548,0 days 00:00:10.882472,balanced,1.0,log2,810,COMPLETE
1560,1560,0.27617063492063487,2022-12-02 00:58:10.189445,2022-12-02 00:58:20.285543,0 days 00:00:10.096098,balanced,10.0,log2,760,COMPLETE
1561,1561,0.21177647437935168,2022-12-02 00:58:20.514547,2022-12-02 00:58:30.628994,0 days 00:00:10.114447,balanced,23.0,log2,810,COMPLETE
1562,1562,0.2942427248677248,2022-12-02 00:58:30.867643,2022-12-02 00:58:41.110882,0 days 00:00:10.243239,balanced,10.0,log2,760,COMPLETE
1563,1563,0.2792195767195767,2022-12-02 00:58:41.351890,2022-12-02 00:58:51.705781,0 days 00:00:10.353891,balanced,9.0,log2,810,COMPLETE
1564,1564,0.2858862433862434,2022-12-02 00:58:51.946909,2022-12-02 00:59:02.140223,0 days 00:00:10.193314,balanced,8.0,log2,760,COMPLETE
1565,1565,0.27656084656084656,2022-12-02 00:59:02.369212,2022-12-02 00:59:12.466630,0 days 00:00:10.097418,balanced,10.0,log2,760,COMPLETE
1566,1566,0.28451058201058194,2022-12-02 00:59:12.705607,2022-12-02 00:59:23.159984,0 days 00:00:10.454377,balanced,10.0,log2,810,COMPLETE
1567,1567,0.1501481956133863,2022-12-02 00:59:23.390152,2022-12-02 00:59:33.226690,0 days 00:00:09.836538,balanced,33.0,log2,760,COMPLETE
1568,1568,0.2696720177970177,2022-12-02 00:59:33.467618,2022-12-02 00:59:43.544180,0 days 00:00:10.076562,balanced,16.0,log2,760,COMPLETE
1569,1569,0.17083664283079833,2022-12-02 00:59:43.777936,2022-12-02 00:59:53.697466,0 days 00:00:09.919530,balanced,27.0,log2,760,COMPLETE
1570,1570,0.2880838143338143,2022-12-02 00:59:53.933991,2022-12-02 01:00:04.241739,0 days 00:00:10.307748,balanced,12.0,log2,810,COMPLETE
1571,1571,0.29931307118807104,2022-12-02 01:00:04.477993,2022-12-02 01:00:14.650751,0 days 00:00:10.172758,balanced,10.0,log2,760,COMPLETE
1572,1572,0.25952380952380955,2022-12-02 01:00:14.888111,2022-12-02 01:00:25.224580,0 days 00:00:10.336469,balanced,3.0,log2,760,COMPLETE
1573,1573,0.30238516113516106,2022-12-02 01:00:25.470037,2022-12-02 01:00:36.027861,0 days 00:00:10.557824,balanced,10.0,log2,810,COMPLETE
1574,1574,0.1790881451499053,2022-12-02 01:00:36.261153,2022-12-02 01:00:46.454607,0 days 00:00:10.193454,balanced,26.0,log2,810,COMPLETE
1575,1575,0.1825768558672191,2022-12-02 01:00:46.691140,2022-12-02 01:00:57.104395,0 days 00:00:10.413255,balanced,25.0,log2,810,COMPLETE
1576,1576,0.29192129629629626,2022-12-02 01:00:57.351312,2022-12-02 01:01:07.632443,0 days 00:00:10.281131,balanced,10.0,log2,810,COMPLETE
1577,1577,0.14316584346556865,2022-12-02 01:01:07.868195,2022-12-02 01:01:17.904985,0 days 00:00:10.036790,balanced,34.0,log2,810,COMPLETE
1578,1578,0.29110780423280425,2022-12-02 01:01:18.142686,2022-12-02 01:01:28.564993,0 days 00:00:10.422307,balanced,10.0,log2,810,COMPLETE
1579,1579,0.2809475478225477,2022-12-02 01:01:28.817160,2022-12-02 01:01:39.319103,0 days 00:00:10.501943,balanced,10.0,log2,810,COMPLETE
1580,1580,0.14473840181942682,2022-12-02 01:01:39.564351,2022-12-02 01:01:49.802650,0 days 00:00:10.238299,balanced,37.0,log2,810,COMPLETE
1581,1581,0.28025222462722454,2022-12-02 01:01:50.043555,2022-12-02 01:02:00.732940,0 days 00:00:10.689385,balanced,11.0,log2,860,COMPLETE
1582,1582,0.2836342592592593,2022-12-02 01:02:00.970158,2022-12-02 01:02:11.413888,0 days 00:00:10.443730,balanced,10.0,log2,810,COMPLETE
1583,1583,0.1543704905045089,2022-12-02 01:02:11.643374,2022-12-02 01:02:21.663083,0 days 00:00:10.019709,balanced,36.0,log2,810,COMPLETE
1584,1584,0.14242015714463369,2022-12-02 01:02:21.901680,2022-12-02 01:02:31.917543,0 days 00:00:10.015863,balanced,31.0,log2,810,COMPLETE
1585,1585,0.27714466089466094,2022-12-02 01:02:32.153956,2022-12-02 01:02:42.327510,0 days 00:00:10.173554,balanced,18.0,log2,860,COMPLETE
1586,1586,0.2856646825396826,2022-12-02 01:02:42.557760,2022-12-02 01:02:52.756391,0 days 00:00:10.198631,balanced,10.0,log2,810,COMPLETE
1587,1587,0.13104546896946098,2022-12-02 01:02:52.994564,2022-12-02 01:03:03.025934,0 days 00:00:10.031370,balanced,30.0,log2,760,COMPLETE
1588,1588,0.2689186507936508,2022-12-02 01:03:03.251861,2022-12-02 01:03:13.660108,0 days 00:00:10.408247,balanced,5.0,log2,760,COMPLETE
1589,1589,0.28507605820105814,2022-12-02 01:03:13.896995,2022-12-02 01:03:24.388846,0 days 00:00:10.491851,balanced,10.0,log2,810,COMPLETE
1590,1590,0.2685615079365079,2022-12-02 01:03:24.626178,2022-12-02 01:03:34.993901,0 days 00:00:10.367723,balanced,4.0,log2,760,COMPLETE
1591,1591,0.27128968253968255,2022-12-02 01:03:35.226847,2022-12-02 01:03:45.608246,0 days 00:00:10.381399,balanced,6.0,log2,760,COMPLETE
1592,1592,0.25761183261183257,2022-12-02 01:03:45.850998,2022-12-02 01:03:55.729470,0 days 00:00:09.878472,balanced,17.0,log2,760,COMPLETE
1593,1593,0.28575156325156315,2022-12-02 01:03:55.962237,2022-12-02 01:04:06.370727,0 days 00:00:10.408490,balanced,10.0,log2,810,COMPLETE
1594,1594,0.2777248677248677,2022-12-02 01:04:06.605489,2022-12-02 01:04:16.845480,0 days 00:00:10.239991,balanced,8.0,log2,760,COMPLETE
1595,1595,0.2728382034632034,2022-12-02 01:04:17.081994,2022-12-02 01:04:27.649729,0 days 00:00:10.567735,balanced,10.0,log2,810,COMPLETE
1596,1596,0.14989877847895236,2022-12-02 01:04:27.892692,2022-12-02 01:04:37.775228,0 days 00:00:09.882536,balanced,35.0,log2,760,COMPLETE
1597,1597,0.14570025447610915,2022-12-02 01:04:38.011032,2022-12-02 01:04:48.098877,0 days 00:00:10.087845,balanced,38.0,log2,810,COMPLETE
1598,1598,0.2690767797017796,2022-12-02 01:04:48.337080,2022-12-02 01:04:59.056228,0 days 00:00:10.719148,balanced,10.0,log2,860,COMPLETE
1599,1599,0.2742227679727679,2022-12-02 01:04:59.294923,2022-12-02 01:05:09.224272,0 days 00:00:09.929349,balanced,14.0,log2,760,COMPLETE
1600,1600,0.23268976856476856,2022-12-02 01:05:09.455149,2022-12-02 01:05:19.549484,0 days 00:00:10.094335,balanced,21.0,log2,760,COMPLETE
1601,1601,0.29869708994708993,2022-12-02 01:05:19.779791,2022-12-02 01:05:29.802217,0 days 00:00:10.022426,balanced,15.0,log2,760,COMPLETE
1602,1602,0.19788709152617406,2022-12-02 01:05:30.038837,2022-12-02 01:05:39.863612,0 days 00:00:09.824775,balanced,24.0,log2,760,COMPLETE
1603,1603,0.13101649031497928,2022-12-02 01:05:40.101935,2022-12-02 01:05:50.348708,0 days 00:00:10.246773,balanced,39.0,log2,810,COMPLETE
1604,1604,0.2602275502275502,2022-12-02 01:05:50.583350,2022-12-02 01:06:00.678104,0 days 00:00:10.094754,balanced,19.0,log2,760,COMPLETE
1605,1605,0.29349627224627217,2022-12-02 01:06:00.913505,2022-12-02 01:06:11.026974,0 days 00:00:10.113469,balanced,10.0,log2,760,COMPLETE
1606,1606,0.25842291967291964,2022-12-02 01:06:11.258264,2022-12-02 01:06:21.605121,0 days 00:00:10.346857,balanced,16.0,log2,810,COMPLETE
1607,1607,0.288890392015392,2022-12-02 01:06:21.846934,2022-12-02 01:06:31.975328,0 days 00:00:10.128394,balanced,12.0,log2,760,COMPLETE
1608,1608,0.12735617346701505,2022-12-02 01:06:32.206625,2022-12-02 01:06:42.192639,0 days 00:00:09.986014,balanced,32.0,log2,760,COMPLETE
1609,1609,0.15571257270005603,2022-12-02 01:06:42.421075,2022-12-02 01:06:52.537219,0 days 00:00:10.116144,balanced,28.0,log2,810,COMPLETE
1610,1610,0.2901223544973545,2022-12-02 01:06:52.765044,2022-12-02 01:07:02.962539,0 days 00:00:10.197495,balanced,10.0,log2,760,COMPLETE
1611,1611,0.2600198412698413,2022-12-02 01:07:03.205578,2022-12-02 01:07:14.311774,0 days 00:00:11.106196,balanced,3.0,log2,860,COMPLETE
1612,1612,0.2895111832611833,2022-12-02 01:07:14.547628,2022-12-02 01:07:25.050231,0 days 00:00:10.502603,balanced,10.0,log2,810,COMPLETE
1613,1613,0.28525462962962955,2022-12-02 01:07:25.282536,2022-12-02 01:07:35.535089,0 days 00:00:10.252553,balanced,10.0,log2,760,COMPLETE
1614,1614,0.2903835978835979,2022-12-02 01:07:35.773745,2022-12-02 01:07:45.911288,0 days 00:00:10.137543,balanced,10.0,log2,760,COMPLETE
1615,1615,0.16726620145935986,2022-12-02 01:07:46.148949,2022-12-02 01:07:56.264256,0 days 00:00:10.115307,balanced,29.0,log2,760,COMPLETE
1616,1616,0.2410191892515809,2022-12-02 01:07:56.505305,2022-12-02 01:08:06.651307,0 days 00:00:10.146002,balanced,22.0,log2,810,COMPLETE
1617,1617,0.27,2022-12-02 01:08:06.888514,2022-12-02 01:08:17.384771,0 days 00:00:10.496257,balanced,2.0,log2,760,COMPLETE
1618,1618,0.2884656084656084,2022-12-02 01:08:17.614918,2022-12-02 01:08:27.890357,0 days 00:00:10.275439,balanced,10.0,log2,760,COMPLETE
1619,1619,0.24172101727248782,2022-12-02 01:08:28.136221,2022-12-02 01:08:38.356038,0 days 00:00:10.219817,balanced,20.0,log2,810,COMPLETE
