,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
1958,1958,0.7654111984698508,2022-12-01 09:05:03.759930,2022-12-01 09:05:23.656922,0 days 00:00:19.896992,"{0: 1, 1: 10}",34.0,1.0,910,COMPLETE
1959,1959,0.7665197183952304,2022-12-01 09:05:23.909323,2022-12-01 09:05:43.741235,0 days 00:00:19.831912,"{0: 1, 1: 10}",34.0,1.0,910,COMPLETE
1960,1960,0.771063845269969,2022-12-01 09:05:43.985256,2022-12-01 09:06:04.756208,0 days 00:00:20.770952,"{0: 1, 1: 10}",34.0,1.0,960,COMPLETE
1961,1961,0.7659266875579209,2022-12-01 09:06:04.995318,2022-12-01 09:06:25.054642,0 days 00:00:20.059324,"{0: 1, 1: 10}",34.0,1.0,910,COMPLETE
1962,1962,0.7634280209889343,2022-12-01 09:06:25.296658,2022-12-01 09:06:45.209108,0 days 00:00:19.912450,"{0: 1, 1: 10}",34.0,1.0,910,COMPLETE
1963,1963,0.7437457880363164,2022-12-01 09:06:45.444573,2022-12-01 09:07:01.975011,0 days 00:00:16.530438,"{0: 1, 1: 10}",34.0,0.6,960,COMPLETE
1964,1964,0.7680785331011009,2022-12-01 09:07:02.220100,2022-12-01 09:07:22.282542,0 days 00:00:20.062442,"{0: 1, 1: 10}",34.0,1.0,910,COMPLETE
1965,1965,0.7607113792368414,2022-12-01 09:07:22.517985,2022-12-01 09:07:40.113870,0 days 00:00:17.595885,"{0: 1, 1: 10}",25.0,1.0,760,COMPLETE
1966,1966,0.7711072586348097,2022-12-01 09:07:40.358721,2022-12-01 09:08:00.232298,0 days 00:00:19.873577,"{0: 1, 1: 10}",14.0,1.0,910,COMPLETE
1967,1967,0.7646120537680611,2022-12-01 09:08:00.468752,2022-12-01 09:08:21.211417,0 days 00:00:20.742665,"{0: 1, 1: 10}",34.0,1.0,960,COMPLETE
1968,1968,0.7683708670470775,2022-12-01 09:08:21.451154,2022-12-01 09:08:41.360166,0 days 00:00:19.909012,"{0: 1, 1: 10}",36.0,1.0,910,COMPLETE
1969,1969,0.7657721717432557,2022-12-01 09:08:41.602387,2022-12-01 09:09:01.345002,0 days 00:00:19.742615,"{0: 1, 1: 10}",18.0,0.9,960,COMPLETE
1970,1970,0.7622073517292806,2022-12-01 09:09:01.591619,2022-12-01 09:09:21.428654,0 days 00:00:19.837035,"{0: 1, 1: 10}",35.0,1.0,910,COMPLETE
1971,1971,0.7578155083514453,2022-12-01 09:09:21.664377,2022-12-01 09:09:41.277873,0 days 00:00:19.613496,"{0: 1, 1: 10}",5.0,1.0,910,COMPLETE
1972,1972,0.7654348653463876,2022-12-01 09:09:41.516291,2022-12-01 09:10:02.170787,0 days 00:00:20.654496,"{0: 1, 1: 10}",38.0,1.0,960,COMPLETE
1973,1973,0.7674090535981366,2022-12-01 09:10:02.417534,2022-12-01 09:10:22.384107,0 days 00:00:19.966573,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1974,1974,0.7524850034477609,2022-12-01 09:10:22.623453,2022-12-01 09:10:42.614483,0 days 00:00:19.991030,"{0: 1, 1: 10}",4.0,1.0,960,COMPLETE
1975,1975,0.7684049288683584,2022-12-01 09:10:42.858916,2022-12-01 09:11:02.814213,0 days 00:00:19.955297,"{0: 1, 1: 10}",39.0,1.0,910,COMPLETE
1976,1976,0.7669938114272856,2022-12-01 09:11:03.058456,2022-12-01 09:11:22.947395,0 days 00:00:19.888939,"{0: 1, 1: 10}",34.0,1.0,910,COMPLETE
1977,1977,0.7619596324594553,2022-12-01 09:11:23.190182,2022-12-01 09:11:42.899994,0 days 00:00:19.709812,"{0: 1, 1: 10}",8.0,1.0,910,COMPLETE
1978,1978,0.7585722997779373,2022-12-01 09:11:43.149523,2022-12-01 09:12:01.685288,0 days 00:00:18.535765,"{0: 1, 1: 10}",17.0,0.8,960,COMPLETE
1979,1979,0.7660075066952989,2022-12-01 09:12:01.930568,2022-12-01 09:12:21.933767,0 days 00:00:20.003199,"{0: 1, 1: 10}",29.0,1.0,910,COMPLETE
1980,1980,0.7542869531774131,2022-12-01 09:12:22.188003,2022-12-01 09:12:42.658570,0 days 00:00:20.470567,"{0: 1, 1: 10}",6.0,1.0,960,COMPLETE
1981,1981,0.7628067867599526,2022-12-01 09:12:42.903648,2022-12-01 09:13:03.025497,0 days 00:00:20.121849,"{0: 1, 1: 10}",19.0,1.0,910,COMPLETE
1982,1982,0.7670662951005842,2022-12-01 09:13:03.274859,2022-12-01 09:13:22.539646,0 days 00:00:19.264787,"{0: 1, 1: 10}",24.0,1.0,860,COMPLETE
1983,1983,0.7699992165158008,2022-12-01 09:13:22.781100,2022-12-01 09:13:43.535342,0 days 00:00:20.754242,"{0: 1, 1: 10}",13.0,1.0,960,COMPLETE
1984,1984,0.7333103957780318,2022-12-01 09:13:43.785316,2022-12-01 09:13:59.709279,0 days 00:00:15.923963,"{0: 1, 1: 10}",2.0,1.0,910,COMPLETE
1985,1985,0.767845437734073,2022-12-01 09:13:59.947923,2022-12-01 09:14:19.359107,0 days 00:00:19.411184,"{0: 1, 1: 10}",20.0,1.0,860,COMPLETE
1986,1986,0.762587193276521,2022-12-01 09:14:19.606574,2022-12-01 09:14:37.281653,0 days 00:00:17.675079,"{0: 1, 1: 10}",21.0,1.0,760,COMPLETE
1987,1987,0.7634717974126555,2022-12-01 09:14:37.523730,2022-12-01 09:14:57.284091,0 days 00:00:19.760361,"{0: 1, 1: 10}",12.0,1.0,910,COMPLETE
1988,1988,0.7610952770620507,2022-12-01 09:14:57.527548,2022-12-01 09:15:18.262483,0 days 00:00:20.734935,"{0: 1, 1: 10}",36.0,1.0,960,COMPLETE
1989,1989,0.7539524357958562,2022-12-01 09:15:18.505441,2022-12-01 09:15:37.618989,0 days 00:00:19.113548,"{0: 1, 1: 10}",7.0,1.0,860,COMPLETE
1990,1990,0.7661377874441451,2022-12-01 09:15:37.868878,2022-12-01 09:15:57.955700,0 days 00:00:20.086822,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1991,1991,0.7650846851464211,2022-12-01 09:15:58.195392,2022-12-01 09:16:18.478170,0 days 00:00:20.282778,"{0: 1, 1: 10}",,1.0,910,COMPLETE
1992,1992,0.7673080686005209,2022-12-01 09:16:18.722588,2022-12-01 09:16:37.880915,0 days 00:00:19.158327,"{0: 1, 1: 10}",34.0,1.0,860,COMPLETE
1993,1993,0.7406958765344199,2022-12-01 09:16:38.120421,2022-12-01 09:16:54.046123,0 days 00:00:15.925702,"{0: 1, 1: 10}",33.0,0.6,910,COMPLETE
1994,1994,0.7632188225563029,2022-12-01 09:16:54.289619,2022-12-01 09:17:12.774884,0 days 00:00:18.485265,"{0: 1, 1: 10}",3.0,1.0,960,COMPLETE
1995,1995,0.7635003440637051,2022-12-01 09:17:13.030583,2022-12-01 09:17:31.347477,0 days 00:00:18.316894,"{0: 1, 1: 10}",10.0,0.9,860,COMPLETE
1996,1996,0.5997618656663329,2022-12-01 09:17:31.591493,2022-12-01 09:17:44.188406,0 days 00:00:12.596913,"{0: 1, 1: 10}",1.0,1.0,860,COMPLETE
1997,1997,0.7689946188819978,2022-12-01 09:17:44.426558,2022-12-01 09:18:05.104651,0 days 00:00:20.678093,"{0: 1, 1: 10}",36.0,1.0,960,COMPLETE
1998,1998,0.7702321294416751,2022-12-01 09:18:05.340984,2022-12-01 09:18:25.179790,0 days 00:00:19.838806,"{0: 1, 1: 10}",27.0,1.0,910,COMPLETE
1999,1999,0.7668840378498555,2022-12-01 09:18:25.436619,2022-12-01 09:18:45.690922,0 days 00:00:20.254303,"{0: 1, 1: 10}",26.0,1.0,910,COMPLETE
2000,2000,0.765474197961295,2022-12-01 09:18:45.967179,2022-12-01 09:19:04.669824,0 days 00:00:18.702645,"{0: 1, 1: 10}",25.0,1.0,760,COMPLETE
2001,2001,0.7652851815664963,2022-12-01 09:19:04.923463,2022-12-01 09:19:24.843521,0 days 00:00:19.920058,"{0: 1, 1: 10}",24.0,1.0,860,COMPLETE
2002,2002,0.766036459652779,2022-12-01 09:19:25.099390,2022-12-01 09:19:46.619002,0 days 00:00:21.519612,"{0: 1, 1: 10}",37.0,1.0,960,COMPLETE
2003,2003,0.7666265957792995,2022-12-01 09:19:46.882273,2022-12-01 09:20:07.572508,0 days 00:00:20.690235,"{0: 1, 1: 10}",35.0,1.0,910,COMPLETE
2004,2004,0.7655373603199178,2022-12-01 09:20:07.798761,2022-12-01 09:20:27.014593,0 days 00:00:19.215832,"{0: 1, 1: 10}",16.0,1.0,860,COMPLETE
2005,2005,0.769526605052014,2022-12-01 09:20:27.257897,2022-12-01 09:20:47.357879,0 days 00:00:20.099982,"{0: 1, 1: 10}",34.0,1.0,910,COMPLETE
2006,2006,0.7574497175340235,2022-12-01 09:20:47.605267,2022-12-01 09:21:04.442293,0 days 00:00:16.837026,"{0: 1, 1: 10}",31.0,0.8,810,COMPLETE
2007,2007,0.7682710373539431,2022-12-01 09:21:04.679662,2022-12-01 09:21:24.540019,0 days 00:00:19.860357,"{0: 1, 1: 10}",18.0,1.0,860,COMPLETE
2008,2008,0.755629264986643,2022-12-01 09:21:24.806846,2022-12-01 09:21:45.594063,0 days 00:00:20.787217,"{0: 1, 1: 10}",5.0,1.0,960,COMPLETE
2009,2009,0.7701798220160184,2022-12-01 09:21:45.831353,2022-12-01 09:22:05.613249,0 days 00:00:19.781896,"{0: 1, 1: 10}",9.0,1.0,910,COMPLETE
2010,2010,0.7671041800631906,2022-12-01 09:22:05.854228,2022-12-01 09:22:25.146543,0 days 00:00:19.292315,"{0: 1, 1: 10}",14.0,1.0,860,COMPLETE
2011,2011,0.7692711755087144,2022-12-01 09:22:25.389916,2022-12-01 09:22:45.387260,0 days 00:00:19.997344,"{0: 1, 1: 10}",17.0,1.0,910,COMPLETE
2012,2012,0.7651863105328629,2022-12-01 09:22:45.679434,2022-12-01 09:23:06.267230,0 days 00:00:20.587796,"{0: 1, 1: 10}",38.0,1.0,960,COMPLETE
2013,2013,0.7571204973306904,2022-12-01 09:23:06.502925,2022-12-01 09:23:25.247994,0 days 00:00:18.745069,"{0: 1, 1: 10}",6.0,1.0,860,COMPLETE
2014,2014,0.7638521727287603,2022-12-01 09:23:25.495712,2022-12-01 09:23:45.364122,0 days 00:00:19.868410,"{0: 1, 1: 10}",36.0,1.0,910,COMPLETE
2015,2015,0.7575899200830337,2022-12-01 09:23:45.609978,2022-12-01 09:24:05.745012,0 days 00:00:20.135034,"{0: 1, 1: 10}",4.0,1.0,960,COMPLETE
2016,2016,0.7640122875157411,2022-12-01 09:24:05.982215,2022-12-01 09:24:25.918488,0 days 00:00:19.936273,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
2017,2017,0.7434336677312082,2022-12-01 09:24:26.165839,2022-12-01 09:24:41.050467,0 days 00:00:14.884628,"{0: 1, 1: 10}",28.0,0.6,810,COMPLETE
2018,2018,0.7678562234877748,2022-12-01 09:24:41.294381,2022-12-01 09:25:00.472671,0 days 00:00:19.178290,"{0: 1, 1: 10}",21.0,1.0,860,COMPLETE
2019,2019,0.7281656541388108,2022-12-01 09:25:00.725913,2022-12-01 09:25:16.610605,0 days 00:00:15.884692,"{0: 1, 1: 10}",2.0,1.0,910,COMPLETE
2020,2020,0.770094745542117,2022-12-01 09:25:16.854818,2022-12-01 09:25:36.094444,0 days 00:00:19.239626,"{0: 1, 1: 10}",32.0,1.0,860,COMPLETE
2021,2021,0.7705283485535361,2022-12-01 09:25:36.337503,2022-12-01 09:25:53.897782,0 days 00:00:17.560279,"{0: 1, 1: 10}",39.0,0.9,810,COMPLETE
2022,2022,0.7634308142494785,2022-12-01 09:25:54.136366,2022-12-01 09:26:14.163466,0 days 00:00:20.027100,"{0: 1, 1: 10}",29.0,1.0,910,COMPLETE
2023,2023,0.7682819195181052,2022-12-01 09:26:14.405808,2022-12-01 09:26:35.217055,0 days 00:00:20.811247,"{0: 1, 1: 10}",19.0,1.0,960,COMPLETE
2024,2024,0.7661984743797812,2022-12-01 09:26:35.475882,2022-12-01 09:26:54.610520,0 days 00:00:19.134638,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
2025,2025,0.7689490229470114,2022-12-01 09:26:54.851507,2022-12-01 09:27:14.891524,0 days 00:00:20.040017,"{0: 1, 1: 10}",34.0,1.0,910,COMPLETE
2026,2026,0.7671522538074498,2022-12-01 09:27:15.135612,2022-12-01 09:27:35.849211,0 days 00:00:20.713599,"{0: 1, 1: 10}",24.0,1.0,960,COMPLETE
2027,2027,0.7690764181592953,2022-12-01 09:27:36.105552,2022-12-01 09:27:54.548892,0 days 00:00:18.443340,"{0: 1, 1: 10}",20.0,1.0,810,COMPLETE
2028,2028,0.7634885270460888,2022-12-01 09:27:54.787088,2022-12-01 09:28:12.420190,0 days 00:00:17.633102,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2029,2029,0.6601637532085463,2022-12-01 09:28:12.662467,2022-12-01 09:28:23.534675,0 days 00:00:10.872208,"{0: 1, 1: 10}",7.0,log2,860,COMPLETE
2030,2030,0.7662615067465307,2022-12-01 09:28:23.778695,2022-12-01 09:28:43.734247,0 days 00:00:19.955552,"{0: 1, 1: 10}",13.0,1.0,910,COMPLETE
2031,2031,0.7712700238269097,2022-12-01 09:28:43.978886,2022-12-01 09:29:03.839540,0 days 00:00:19.860654,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
2032,2032,0.7617634558857993,2022-12-01 09:29:04.085566,2022-12-01 09:29:23.326996,0 days 00:00:19.241430,"{0: 1, 1: 10}",36.0,1.0,860,COMPLETE
2033,2033,0.7685741005051926,2022-12-01 09:29:23.571357,2022-12-01 09:29:44.193520,0 days 00:00:20.622163,"{0: 1, 1: 10}",11.0,1.0,960,COMPLETE
2034,2034,0.7614764581926925,2022-12-01 09:29:44.429008,2022-12-01 09:30:02.252708,0 days 00:00:17.823700,"{0: 1, 1: 10}",8.0,0.8,910,COMPLETE
2035,2035,0.774986388501416,2022-12-01 09:30:02.509017,2022-12-01 09:30:20.851200,0 days 00:00:18.342183,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2036,2036,0.765119788188375,2022-12-01 09:30:21.107092,2022-12-01 09:30:38.548242,0 days 00:00:17.441150,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2037,2037,0.7699587838907384,2022-12-01 09:30:38.800753,2022-12-01 09:30:57.292166,0 days 00:00:18.491413,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2038,2038,0.7613238042150993,2022-12-01 09:30:57.531435,2022-12-01 09:31:14.994554,0 days 00:00:17.463119,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2039,2039,0.768765359980502,2022-12-01 09:31:15.238008,2022-12-01 09:31:33.623064,0 days 00:00:18.385056,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2040,2040,0.7641876523148151,2022-12-01 09:31:33.861313,2022-12-01 09:31:52.174403,0 days 00:00:18.313090,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2041,2041,0.769820501503532,2022-12-01 09:31:52.420046,2022-12-01 09:32:10.044560,0 days 00:00:17.624514,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2042,2042,0.7697028075555397,2022-12-01 09:32:10.292968,2022-12-01 09:32:28.710679,0 days 00:00:18.417711,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2043,2043,0.7696881338582526,2022-12-01 09:32:28.963616,2022-12-01 09:32:47.438136,0 days 00:00:18.474520,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2044,2044,0.7702277772977915,2022-12-01 09:32:47.682379,2022-12-01 09:33:05.248723,0 days 00:00:17.566344,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2045,2045,0.747212795187217,2022-12-01 09:33:05.495964,2022-12-01 09:33:20.284665,0 days 00:00:14.788701,"{0: 1, 1: 10}",11.0,0.6,810,COMPLETE
2046,2046,0.7657737597760123,2022-12-01 09:33:20.522318,2022-12-01 09:33:38.798240,0 days 00:00:18.275922,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2047,2047,0.7631918753956223,2022-12-01 09:33:39.050460,2022-12-01 09:33:57.387934,0 days 00:00:18.337474,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2048,2048,0.7745450262117441,2022-12-01 09:33:57.634759,2022-12-01 09:34:15.985736,0 days 00:00:18.350977,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2049,2049,0.7662194008732527,2022-12-01 09:34:16.228947,2022-12-01 09:34:33.702229,0 days 00:00:17.473282,"{0: 1, 1: 10}",11.0,0.9,810,COMPLETE
2050,2050,0.7691332558843708,2022-12-01 09:34:33.946985,2022-12-01 09:34:51.603710,0 days 00:00:17.656725,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2051,2051,0.7655950282095653,2022-12-01 09:34:51.840305,2022-12-01 09:35:09.439481,0 days 00:00:17.599176,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2052,2052,0.7658928334492103,2022-12-01 09:35:09.695470,2022-12-01 09:35:27.191666,0 days 00:00:17.496196,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2053,2053,0.7691373039368694,2022-12-01 09:35:27.442748,2022-12-01 09:35:45.986501,0 days 00:00:18.543753,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2054,2054,0.7680813871502539,2022-12-01 09:35:46.223285,2022-12-01 09:36:04.741315,0 days 00:00:18.518030,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2055,2055,0.7715677080643976,2022-12-01 09:36:04.977064,2022-12-01 09:36:23.317716,0 days 00:00:18.340652,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2056,2056,0.7679545872869109,2022-12-01 09:36:23.562027,2022-12-01 09:36:42.042875,0 days 00:00:18.480848,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2057,2057,0.629208657635235,2022-12-01 09:36:42.299653,2022-12-01 09:36:51.808556,0 days 00:00:09.508903,"{0: 1, 1: 10}",11.0,log2,760,COMPLETE
2058,2058,0.7675102922039798,2022-12-01 09:36:52.046793,2022-12-01 09:37:10.410293,0 days 00:00:18.363500,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2059,2059,0.7675081797998079,2022-12-01 09:37:10.656400,2022-12-01 09:37:29.090705,0 days 00:00:18.434305,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2060,2060,0.7696611152848513,2022-12-01 09:37:29.330424,2022-12-01 09:37:47.689021,0 days 00:00:18.358597,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2061,2061,0.7647802595016145,2022-12-01 09:37:47.933026,2022-12-01 09:38:05.395260,0 days 00:00:17.462234,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2062,2062,0.7677659825523064,2022-12-01 09:38:05.637267,2022-12-01 09:38:23.913261,0 days 00:00:18.275994,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2063,2063,0.7707207444591803,2022-12-01 09:38:24.157970,2022-12-01 09:38:40.161849,0 days 00:00:16.003879,"{0: 1, 1: 10}",11.0,0.8,760,COMPLETE
2064,2064,0.769769136390239,2022-12-01 09:38:40.409261,2022-12-01 09:38:58.927462,0 days 00:00:18.518201,"{0: 1, 1: 10}",12.0,1.0,810,COMPLETE
2065,2065,0.7660569158429189,2022-12-01 09:38:59.175638,2022-12-01 09:39:17.447047,0 days 00:00:18.271409,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2066,2066,0.5822484356120383,2022-12-01 09:39:17.684098,2022-12-01 09:39:29.392777,0 days 00:00:11.708679,"{0: 1, 1: 10}",1.0,1.0,760,COMPLETE
2067,2067,0.76794947484475,2022-12-01 09:39:29.629381,2022-12-01 09:39:47.956237,0 days 00:00:18.326856,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2068,2068,0.7684816353101969,2022-12-01 09:39:48.191976,2022-12-01 09:40:06.629855,0 days 00:00:18.437879,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2069,2069,0.7736867903971395,2022-12-01 09:40:06.872235,2022-12-01 09:40:25.236675,0 days 00:00:18.364440,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2070,2070,0.7694332900237961,2022-12-01 09:40:25.482828,2022-12-01 09:40:43.076177,0 days 00:00:17.593349,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2071,2071,0.7439795583925755,2022-12-01 09:40:43.315829,2022-12-01 09:40:58.145783,0 days 00:00:14.829954,"{0: 1, 1: 10}",11.0,0.6,810,COMPLETE
2072,2072,0.7707417475315909,2022-12-01 09:40:58.383742,2022-12-01 09:41:16.814830,0 days 00:00:18.431088,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2073,2073,0.7649611449610965,2022-12-01 09:41:17.065395,2022-12-01 09:41:34.603579,0 days 00:00:17.538184,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2074,2074,0.7664526536957798,2022-12-01 09:41:34.840961,2022-12-01 09:41:52.320331,0 days 00:00:17.479370,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2075,2075,0.7705521197652644,2022-12-01 09:41:52.567018,2022-12-01 09:42:10.819809,0 days 00:00:18.252791,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2076,2076,0.7711196827966387,2022-12-01 09:42:11.069453,2022-12-01 09:42:28.516001,0 days 00:00:17.446548,"{0: 1, 1: 10}",11.0,0.9,810,COMPLETE
2077,2077,0.7714467154566009,2022-12-01 09:42:28.754640,2022-12-01 09:42:47.008620,0 days 00:00:18.253980,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2078,2078,0.7701285253310035,2022-12-01 09:42:47.257077,2022-12-01 09:43:05.682923,0 days 00:00:18.425846,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2079,2079,0.7681971528783808,2022-12-01 09:43:05.936508,2022-12-01 09:43:23.551353,0 days 00:00:17.614845,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2080,2080,0.7698611565438317,2022-12-01 09:43:23.799399,2022-12-01 09:43:42.250931,0 days 00:00:18.451532,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2081,2081,0.766617990037431,2022-12-01 09:43:42.495141,2022-12-01 09:44:00.826734,0 days 00:00:18.331593,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2082,2082,0.7688962097233774,2022-12-01 09:44:01.072820,2022-12-01 09:44:18.689163,0 days 00:00:17.616343,"{0: 1, 1: 10}",11.0,1.0,760,COMPLETE
2083,2083,0.7647670734776117,2022-12-01 09:44:18.926803,2022-12-01 09:44:37.270571,0 days 00:00:18.343768,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2084,2084,0.7750361698631827,2022-12-01 09:44:37.506951,2022-12-01 09:44:55.758355,0 days 00:00:18.251404,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2085,2085,0.7614883462630637,2022-12-01 09:44:56.000606,2022-12-01 09:45:13.642689,0 days 00:00:17.642083,"{0: 1, 1: 10}",,1.0,760,COMPLETE
2086,2086,0.768607556485811,2022-12-01 09:45:13.896757,2022-12-01 09:45:31.539311,0 days 00:00:17.642554,"{0: 1, 1: 10}",34.0,1.0,760,COMPLETE
2087,2087,0.7569800414757326,2022-12-01 09:45:31.778034,2022-12-01 09:45:48.300473,0 days 00:00:16.522439,"{0: 1, 1: 10}",33.0,0.8,810,COMPLETE
2088,2088,0.6317791724035334,2022-12-01 09:45:48.551793,2022-12-01 09:45:58.340840,0 days 00:00:09.789047,"{0: 1, 1: 10}",11.0,log2,810,COMPLETE
2089,2089,0.7696597638002445,2022-12-01 09:45:58.591242,2022-12-01 09:46:17.086892,0 days 00:00:18.495650,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2090,2090,0.76484066944001,2022-12-01 09:46:17.324147,2022-12-01 09:46:34.846451,0 days 00:00:17.522304,"{0: 1, 1: 10}",10.0,1.0,760,COMPLETE
2091,2091,0.7680271654829773,2022-12-01 09:46:35.084580,2022-12-01 09:46:53.466476,0 days 00:00:18.381896,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2092,2092,0.7709033576497667,2022-12-01 09:46:53.709824,2022-12-01 09:47:12.100648,0 days 00:00:18.390824,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2093,2093,0.7668437265344805,2022-12-01 09:47:12.341271,2022-12-01 09:47:29.970789,0 days 00:00:17.629518,"{0: 1, 1: 10}",36.0,1.0,760,COMPLETE
2094,2094,0.7608197239640976,2022-12-01 09:47:30.208189,2022-12-01 09:47:46.730233,0 days 00:00:16.522044,"{0: 1, 1: 10}",3.0,1.0,810,COMPLETE
2095,2095,0.7650837101191806,2022-12-01 09:47:46.969512,2022-12-01 09:48:05.337658,0 days 00:00:18.368146,"{0: 1, 1: 10}",27.0,1.0,810,COMPLETE
2096,2096,0.7690613580958848,2022-12-01 09:48:05.585564,2022-12-01 09:48:24.081177,0 days 00:00:18.495613,"{0: 1, 1: 10}",37.0,1.0,810,COMPLETE
2097,2097,0.7619342149348227,2022-12-01 09:48:24.329603,2022-12-01 09:48:42.682939,0 days 00:00:18.353336,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2098,2098,0.774967097138007,2022-12-01 09:48:42.931751,2022-12-01 09:49:01.495313,0 days 00:00:18.563562,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2099,2099,0.7492328102931787,2022-12-01 09:49:01.736701,2022-12-01 09:49:15.951383,0 days 00:00:14.214682,"{0: 1, 1: 10}",28.0,0.6,760,COMPLETE
2100,2100,0.7630682774250042,2022-12-01 09:49:16.193867,2022-12-01 09:49:34.556595,0 days 00:00:18.362728,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2101,2101,0.7715741584061833,2022-12-01 09:49:34.806273,2022-12-01 09:49:52.326393,0 days 00:00:17.520120,"{0: 1, 1: 10}",9.0,1.0,760,COMPLETE
2102,2102,0.7688122696034778,2022-12-01 09:49:52.570080,2022-12-01 09:50:11.046815,0 days 00:00:18.476735,"{0: 1, 1: 10}",25.0,1.0,810,COMPLETE
2103,2103,0.7657767896471027,2022-12-01 09:50:11.285865,2022-12-01 09:50:29.647650,0 days 00:00:18.361785,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2104,2104,0.7643848273034974,2022-12-01 09:50:29.889323,2022-12-01 09:50:47.302701,0 days 00:00:17.413378,"{0: 1, 1: 10}",38.0,0.9,810,COMPLETE
2105,2105,0.7764725600792473,2022-12-01 09:50:47.551645,2022-12-01 09:51:05.908131,0 days 00:00:18.356486,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
2106,2106,0.7680344060272888,2022-12-01 09:51:06.150856,2022-12-01 09:51:24.599213,0 days 00:00:18.448357,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
2107,2107,0.7702307765990719,2022-12-01 09:51:24.844306,2022-12-01 09:51:42.470450,0 days 00:00:17.626144,"{0: 1, 1: 10}",16.0,1.0,760,COMPLETE
2108,2108,0.7672727892127899,2022-12-01 09:51:42.706660,2022-12-01 09:52:00.452970,0 days 00:00:17.746310,"{0: 1, 1: 10}",26.0,1.0,760,COMPLETE
2109,2109,0.7672327488348049,2022-12-01 09:52:00.694571,2022-12-01 09:52:19.095941,0 days 00:00:18.401370,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2110,2110,0.7689077145906115,2022-12-01 09:52:19.344196,2022-12-01 09:52:37.646736,0 days 00:00:18.302540,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
