,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
1338,1338,0.7293332406742612,2022-11-30 00:23:25.016341,2022-11-30 00:23:44.999877,0 days 00:00:19.983536,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1339,1339,0.7327235993459891,2022-11-30 00:23:45.235843,2022-11-30 00:24:05.286215,0 days 00:00:20.050372,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1340,1340,0.7316237048526096,2022-11-30 00:24:05.516937,2022-11-30 00:24:24.323086,0 days 00:00:18.806149,"{0: 1, 1: 10}",6.0,,560,COMPLETE
1341,1341,0.7328945661282746,2022-11-30 00:24:24.556617,2022-11-30 00:24:43.396706,0 days 00:00:18.840089,"{0: 1, 1: 10}",6.0,,560,COMPLETE
1342,1342,0.7320974884602567,2022-11-30 00:24:43.634483,2022-11-30 00:25:03.644262,0 days 00:00:20.009779,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1343,1343,0.7346963511358899,2022-11-30 00:25:03.870954,2022-11-30 00:25:25.102921,0 days 00:00:21.231967,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1344,1344,0.7088537422147819,2022-11-30 00:25:25.327586,2022-11-30 00:25:42.367184,0 days 00:00:17.039598,"{0: 1, 1: 10}",3.0,,660,COMPLETE
1345,1345,0.7132402292843144,2022-11-30 00:25:42.591386,2022-11-30 00:26:04.309560,0 days 00:00:21.718174,"{0: 1, 1: 10}",27.0,,660,COMPLETE
1346,1346,0.732954651435002,2022-11-30 00:26:04.536242,2022-11-30 00:26:25.752236,0 days 00:00:21.215994,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1347,1347,0.7153642733400581,2022-11-30 00:26:25.983002,2022-11-30 00:26:47.558978,0 days 00:00:21.575976,"{0: 1, 1: 10}",25.0,,660,COMPLETE
1348,1348,0.7306308342169394,2022-11-30 00:26:47.784207,2022-11-30 00:27:08.887861,0 days 00:00:21.103654,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1349,1349,0.7320708879791918,2022-11-30 00:27:09.113375,2022-11-30 00:27:30.347027,0 days 00:00:21.233652,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1350,1350,0.7341604512318947,2022-11-30 00:27:30.569636,2022-11-30 00:27:50.672800,0 days 00:00:20.103164,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1351,1351,0.7165549688309758,2022-11-30 00:27:50.910499,2022-11-30 00:28:11.426223,0 days 00:00:20.515724,"{0: 1, 1: 10}",18.0,,610,COMPLETE
1352,1352,0.7142785263340569,2022-11-30 00:28:11.649487,2022-11-30 00:28:32.043261,0 days 00:00:20.393774,"{0: 1, 1: 10}",31.0,,610,COMPLETE
1353,1353,0.7299260597597396,2022-11-30 00:28:32.273130,2022-11-30 00:28:52.291726,0 days 00:00:20.018596,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1354,1354,0.7150878948464826,2022-11-30 00:28:52.518510,2022-11-30 00:29:14.121405,0 days 00:00:21.602895,"{0: 1, 1: 10}",16.0,,660,COMPLETE
1355,1355,0.7321132446885551,2022-11-30 00:29:14.344575,2022-11-30 00:29:34.334472,0 days 00:00:19.989897,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1356,1356,0.7192292978345747,2022-11-30 00:29:34.557756,2022-11-30 00:29:54.961747,0 days 00:00:20.403991,"{0: 1, 1: 10}",35.0,,610,COMPLETE
1357,1357,0.730588739652986,2022-11-30 00:29:55.192132,2022-11-30 00:30:16.175331,0 days 00:00:20.983199,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1358,1358,0.7165398230431128,2022-11-30 00:30:16.398176,2022-11-30 00:30:38.079790,0 days 00:00:21.681614,"{0: 1, 1: 10}",11.0,,660,COMPLETE
1359,1359,0.7332131017720132,2022-11-30 00:30:38.305054,2022-11-30 00:30:57.657212,0 days 00:00:19.352158,"{0: 1, 1: 10}",5.0,,610,COMPLETE
1360,1360,0.7339522212598036,2022-11-30 00:30:57.893096,2022-11-30 00:31:17.750935,0 days 00:00:19.857839,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1361,1361,0.7157690791596546,2022-11-30 00:31:17.972846,2022-11-30 00:31:39.553315,0 days 00:00:21.580469,"{0: 1, 1: 10}",14.0,,660,COMPLETE
1362,1362,0.7139390603411891,2022-11-30 00:31:39.777658,2022-11-30 00:31:57.864688,0 days 00:00:18.087030,"{0: 1, 1: 10}",4.0,,610,COMPLETE
1363,1363,0.7182560263689219,2022-11-30 00:31:58.097235,2022-11-30 00:32:18.411869,0 days 00:00:20.314634,"{0: 1, 1: 10}",17.0,,610,COMPLETE
1364,1364,0.7313209204957645,2022-11-30 00:32:18.641520,2022-11-30 00:32:39.784777,0 days 00:00:21.143257,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1365,1365,0.731507013304133,2022-11-30 00:32:40.010630,2022-11-30 00:32:59.922562,0 days 00:00:19.911932,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1366,1366,0.717717449272425,2022-11-30 00:33:00.148396,2022-11-30 00:33:20.556318,0 days 00:00:20.407922,"{0: 1, 1: 10}",21.0,,610,COMPLETE
1367,1367,0.7301112971589296,2022-11-30 00:33:20.784157,2022-11-30 00:33:40.718858,0 days 00:00:19.934701,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1368,1368,0.732551357118519,2022-11-30 00:33:40.956451,2022-11-30 00:34:02.168628,0 days 00:00:21.212177,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1369,1369,0.7167956380654729,2022-11-30 00:34:02.391377,2022-11-30 00:34:22.867807,0 days 00:00:20.476430,"{0: 1, 1: 10}",39.0,,610,COMPLETE
1370,1370,0.7302419984271789,2022-11-30 00:34:23.102813,2022-11-30 00:34:44.272690,0 days 00:00:21.169877,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1371,1371,0.7136832721167147,2022-11-30 00:34:44.499821,2022-11-30 00:35:04.922221,0 days 00:00:20.422400,"{0: 1, 1: 10}",19.0,,610,COMPLETE
1372,1372,0.7309512883576164,2022-11-30 00:35:05.147986,2022-11-30 00:35:24.846635,0 days 00:00:19.698649,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1373,1373,0.7162781503597206,2022-11-30 00:35:25.071735,2022-11-30 00:35:46.650919,0 days 00:00:21.579184,"{0: 1, 1: 10}",32.0,,660,COMPLETE
1374,1374,0.6770303953978613,2022-11-30 00:35:46.877769,2022-11-30 00:36:00.626866,0 days 00:00:13.749097,"{0: 1, 1: 10}",2.0,,610,COMPLETE
1375,1375,0.7144569215037347,2022-11-30 00:36:00.852296,2022-11-30 00:36:21.117475,0 days 00:00:20.265179,"{0: 1, 1: 10}",15.0,,610,COMPLETE
1376,1376,0.730316962611594,2022-11-30 00:36:21.352946,2022-11-30 00:36:40.315733,0 days 00:00:18.962787,"{0: 1, 1: 10}",7.0,,560,COMPLETE
1377,1377,0.7179322563141884,2022-11-30 00:36:40.534730,2022-11-30 00:37:01.067820,0 days 00:00:20.533090,"{0: 1, 1: 10}",13.0,,610,COMPLETE
1378,1378,0.7332546246217373,2022-11-30 00:37:01.293345,2022-11-30 00:37:22.414386,0 days 00:00:21.121041,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1379,1379,0.7170837324503385,2022-11-30 00:37:22.643389,2022-11-30 00:37:43.198495,0 days 00:00:20.555106,"{0: 1, 1: 10}",12.0,,610,COMPLETE
1380,1380,0.7305710840100937,2022-11-30 00:37:43.423392,2022-11-30 00:38:02.196222,0 days 00:00:18.772830,"{0: 1, 1: 10}",6.0,,560,COMPLETE
1381,1381,0.7269504803137166,2022-11-30 00:38:02.426042,2022-11-30 00:38:22.481027,0 days 00:00:20.054985,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1382,1382,0.7147513435804064,2022-11-30 00:38:22.715714,2022-11-30 00:38:42.028560,0 days 00:00:19.312846,"{0: 1, 1: 10}",,,560,COMPLETE
1383,1383,0.7151084736549027,2022-11-30 00:38:42.257537,2022-11-30 00:39:04.027702,0 days 00:00:21.770165,"{0: 1, 1: 10}",22.0,,660,COMPLETE
1384,1384,0.7296780446391328,2022-11-30 00:39:04.251220,2022-11-30 00:39:24.105597,0 days 00:00:19.854377,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1385,1385,0.7314689670522241,2022-11-30 00:39:24.331756,2022-11-30 00:39:44.345258,0 days 00:00:20.013502,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1386,1386,0.7346795035776014,2022-11-30 00:39:44.577122,2022-11-30 00:40:03.333990,0 days 00:00:18.756868,"{0: 1, 1: 10}",6.0,,560,COMPLETE
1387,1387,0.5916402605255534,2022-11-30 00:40:03.560811,2022-11-30 00:40:14.429767,0 days 00:00:10.868956,"{0: 1, 1: 10}",1.0,,660,COMPLETE
1388,1388,0.7317510534423567,2022-11-30 00:40:14.664025,2022-11-30 00:40:33.385771,0 days 00:00:18.721746,"{0: 1, 1: 10}",6.0,,560,COMPLETE
1389,1389,0.7345495246751172,2022-11-30 00:40:33.623717,2022-11-30 00:40:53.609715,0 days 00:00:19.985998,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1390,1390,0.7089947032099218,2022-11-30 00:40:53.829924,2022-11-30 00:41:10.018601,0 days 00:00:16.188677,"{0: 1, 1: 10}",3.0,,610,COMPLETE
1391,1391,0.7328380260441246,2022-11-30 00:41:10.245065,2022-11-30 00:41:31.465964,0 days 00:00:21.220899,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1392,1392,0.7174709756929387,2022-11-30 00:41:31.697138,2022-11-30 00:41:52.018946,0 days 00:00:20.321808,"{0: 1, 1: 10}",33.0,,610,COMPLETE
1393,1393,0.7321173762236496,2022-11-30 00:41:52.250645,2022-11-30 00:42:12.211562,0 days 00:00:19.960917,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1394,1394,0.7313757636602902,2022-11-30 00:42:12.431187,2022-11-30 00:42:33.478646,0 days 00:00:21.047459,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1395,1395,0.7326910611104996,2022-11-30 00:42:33.704150,2022-11-30 00:42:54.896051,0 days 00:00:21.191901,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1396,1396,0.7103849048700716,2022-11-30 00:42:55.127093,2022-11-30 00:43:15.457103,0 days 00:00:20.330010,"{0: 1, 1: 10}",26.0,,610,COMPLETE
1397,1397,0.7309293654842293,2022-11-30 00:43:15.684428,2022-11-30 00:43:35.593815,0 days 00:00:19.909387,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1398,1398,0.7183371099162261,2022-11-30 00:43:35.819324,2022-11-30 00:43:56.183547,0 days 00:00:20.364223,"{0: 1, 1: 10}",27.0,,610,COMPLETE
1399,1399,0.7338107490151227,2022-11-30 00:43:56.409857,2022-11-30 00:44:16.303276,0 days 00:00:19.893419,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1400,1400,0.7297629103141975,2022-11-30 00:44:16.532968,2022-11-30 00:44:36.555041,0 days 00:00:20.022073,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1401,1401,0.7182660347590171,2022-11-30 00:44:36.780261,2022-11-30 00:44:58.447317,0 days 00:00:21.667056,"{0: 1, 1: 10}",31.0,,660,COMPLETE
1402,1402,0.7360575024848826,2022-11-30 00:44:58.673040,2022-11-30 00:45:19.743815,0 days 00:00:21.070775,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1403,1403,0.7180463798958707,2022-11-30 00:45:19.979798,2022-11-30 00:45:41.585101,0 days 00:00:21.605303,"{0: 1, 1: 10}",37.0,,660,COMPLETE
1404,1404,0.7356411074262722,2022-11-30 00:45:41.818034,2022-11-30 00:46:03.009159,0 days 00:00:21.191125,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1405,1405,0.7305988914913688,2022-11-30 00:46:03.235441,2022-11-30 00:46:24.433376,0 days 00:00:21.197935,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1406,1406,0.7187222970266509,2022-11-30 00:46:24.660448,2022-11-30 00:46:46.346388,0 days 00:00:21.685940,"{0: 1, 1: 10}",16.0,,660,COMPLETE
1407,1407,0.7136514193051398,2022-11-30 00:46:46.574525,2022-11-30 00:47:08.140035,0 days 00:00:21.565510,"{0: 1, 1: 10}",25.0,,660,COMPLETE
1408,1408,0.7118499641655307,2022-11-30 00:47:08.381406,2022-11-30 00:47:30.066855,0 days 00:00:21.685449,"{0: 1, 1: 10}",35.0,,660,COMPLETE
1409,1409,0.7319729745048734,2022-11-30 00:47:30.288870,2022-11-30 00:47:51.411527,0 days 00:00:21.122657,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1410,1410,0.7167114835425462,2022-11-30 00:47:51.644245,2022-11-30 00:48:13.210833,0 days 00:00:21.566588,"{0: 1, 1: 10}",11.0,,660,COMPLETE
1411,1411,0.7305733231049054,2022-11-30 00:48:13.434242,2022-11-30 00:48:33.722776,0 days 00:00:20.288534,"{0: 1, 1: 10}",5.0,,660,COMPLETE
1412,1412,0.7120938919336213,2022-11-30 00:48:33.946337,2022-11-30 00:48:55.690966,0 days 00:00:21.744629,"{0: 1, 1: 10}",14.0,,660,COMPLETE
1413,1413,0.7347980471091137,2022-11-30 00:48:55.922500,2022-11-30 00:49:17.138102,0 days 00:00:21.215602,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1414,1414,0.7140381813984135,2022-11-30 00:49:17.368933,2022-11-30 00:49:38.869070,0 days 00:00:21.500137,"{0: 1, 1: 10}",18.0,,660,COMPLETE
1415,1415,0.7189758851968621,2022-11-30 00:49:39.090796,2022-11-30 00:49:58.173984,0 days 00:00:19.083188,"{0: 1, 1: 10}",4.0,,660,COMPLETE
1416,1416,0.7117721775537655,2022-11-30 00:49:58.409050,2022-11-30 00:50:21.071002,0 days 00:00:22.661952,"{0: 1, 1: 10}",17.0,,710,COMPLETE
1417,1417,0.732327753525302,2022-11-30 00:50:21.297397,2022-11-30 00:50:42.429637,0 days 00:00:21.132240,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1418,1418,0.7279345751790915,2022-11-30 00:50:42.656748,2022-11-30 00:51:03.791749,0 days 00:00:21.135001,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1419,1419,0.7305727335605207,2022-11-30 00:51:04.028048,2022-11-30 00:51:25.208389,0 days 00:00:21.180341,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1420,1420,0.7140708846744702,2022-11-30 00:51:25.436351,2022-11-30 00:51:47.126292,0 days 00:00:21.689941,"{0: 1, 1: 10}",39.0,,660,COMPLETE
1421,1421,0.7304605582341013,2022-11-30 00:51:47.349020,2022-11-30 00:52:08.542511,0 days 00:00:21.193491,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1422,1422,0.6735838980651031,2022-11-30 00:52:08.766721,2022-11-30 00:52:23.548774,0 days 00:00:14.782053,"{0: 1, 1: 10}",2.0,,710,COMPLETE
1423,1423,0.7162004966637651,2022-11-30 00:52:23.772367,2022-11-30 00:52:45.326791,0 days 00:00:21.554424,"{0: 1, 1: 10}",32.0,,660,COMPLETE
1424,1424,0.7163398199328365,2022-11-30 00:52:45.553864,2022-11-30 00:53:08.439207,0 days 00:00:22.885343,"{0: 1, 1: 10}",19.0,,710,COMPLETE
1425,1425,0.7302640460665557,2022-11-30 00:53:08.665866,2022-11-30 00:53:29.826479,0 days 00:00:21.160613,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1426,1426,0.7127181636390232,2022-11-30 00:53:30.048876,2022-11-30 00:53:50.497370,0 days 00:00:20.448494,"{0: 1, 1: 10}",21.0,,610,COMPLETE
1427,1427,0.7324709080049084,2022-11-30 00:53:50.732478,2022-11-30 00:54:11.941662,0 days 00:00:21.209184,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1428,1428,0.7271432091629046,2022-11-30 00:54:12.172256,2022-11-30 00:54:32.484577,0 days 00:00:20.312321,"{0: 1, 1: 10}",7.0,,610,COMPLETE
1429,1429,0.7200103427512927,2022-11-30 00:54:32.702198,2022-11-30 00:54:53.397058,0 days 00:00:20.694860,"{0: 1, 1: 10}",13.0,,610,COMPLETE
1430,1430,0.7188386459072559,2022-11-30 00:54:53.648988,2022-11-30 00:55:15.366740,0 days 00:00:21.717752,"{0: 1, 1: 10}",15.0,,660,COMPLETE
1431,1431,0.7168331138418762,2022-11-30 00:55:15.595836,2022-11-30 00:55:37.230460,0 days 00:00:21.634624,"{0: 1, 1: 10}",12.0,,660,COMPLETE
1432,1432,0.7346432922039895,2022-11-30 00:55:37.456392,2022-11-30 00:55:57.518234,0 days 00:00:20.061842,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1433,1433,0.7183173220895467,2022-11-30 00:55:57.741230,2022-11-30 00:56:18.293839,0 days 00:00:20.552609,"{0: 1, 1: 10}",20.0,,610,COMPLETE
1434,1434,0.72990041733113,2022-11-30 00:56:18.517453,2022-11-30 00:56:39.724096,0 days 00:00:21.206643,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1435,1435,0.731881558997008,2022-11-30 00:56:39.963230,2022-11-30 00:57:02.503851,0 days 00:00:22.540621,"{0: 1, 1: 10}",6.0,,710,COMPLETE
1436,1436,0.7195428814034431,2022-11-30 00:57:02.733182,2022-11-30 00:57:23.210183,0 days 00:00:20.477001,"{0: 1, 1: 10}",,,610,COMPLETE
1437,1437,0.7312149046471157,2022-11-30 00:57:23.437175,2022-11-30 00:57:43.365861,0 days 00:00:19.928686,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1438,1438,0.7330932870236838,2022-11-30 00:57:43.591252,2022-11-30 00:58:03.596783,0 days 00:00:20.005531,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1439,1439,0.7343256564851186,2022-11-30 00:58:03.829875,2022-11-30 00:58:23.858547,0 days 00:00:20.028672,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1440,1440,0.7141114911176748,2022-11-30 00:58:24.093756,2022-11-30 00:58:45.696487,0 days 00:00:21.602731,"{0: 1, 1: 10}",22.0,,660,COMPLETE
1441,1441,0.7322366441844446,2022-11-30 00:58:45.925131,2022-11-30 00:59:07.086071,0 days 00:00:21.160940,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1442,1442,0.7343442413656044,2022-11-30 00:59:07.313573,2022-11-30 00:59:27.066680,0 days 00:00:19.753107,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1443,1443,0.5891287891848996,2022-11-30 00:59:27.288463,2022-11-30 00:59:37.834001,0 days 00:00:10.545538,"{0: 1, 1: 10}",1.0,,610,COMPLETE
1444,1444,0.7179229612590643,2022-11-30 00:59:38.062879,2022-11-30 00:59:58.464857,0 days 00:00:20.401978,"{0: 1, 1: 10}",23.0,,610,COMPLETE
1445,1445,0.7309836966909042,2022-11-30 00:59:58.703167,2022-11-30 01:00:18.661989,0 days 00:00:19.958822,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1446,1446,0.7144764220445033,2022-11-30 01:00:18.891473,2022-11-30 01:00:39.376449,0 days 00:00:20.484976,"{0: 1, 1: 10}",27.0,,610,COMPLETE
1447,1447,0.7298799104139517,2022-11-30 01:00:39.611938,2022-11-30 01:00:59.495420,0 days 00:00:19.883482,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1448,1448,0.7077267187354369,2022-11-30 01:00:59.726416,2022-11-30 01:01:16.042622,0 days 00:00:16.316206,"{0: 1, 1: 10}",3.0,,610,COMPLETE
1449,1449,0.731813706476452,2022-11-30 01:01:16.270320,2022-11-30 01:01:36.226765,0 days 00:00:19.956445,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1450,1450,0.7154021525995582,2022-11-30 01:01:36.457516,2022-11-30 01:01:56.815012,0 days 00:00:20.357496,"{0: 1, 1: 10}",33.0,,610,COMPLETE
1451,1451,0.7200562641211394,2022-11-30 01:01:57.047834,2022-11-30 01:02:17.389106,0 days 00:00:20.341272,"{0: 1, 1: 10}",34.0,,610,COMPLETE
1452,1452,0.7154655694071137,2022-11-30 01:02:17.619692,2022-11-30 01:02:36.860536,0 days 00:00:19.240844,"{0: 1, 1: 10}",26.0,,560,COMPLETE
1453,1453,0.7348987964592565,2022-11-30 01:02:37.088697,2022-11-30 01:02:57.198158,0 days 00:00:20.109461,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1454,1454,0.7182221281333689,2022-11-30 01:02:57.424710,2022-11-30 01:03:17.835858,0 days 00:00:20.411148,"{0: 1, 1: 10}",25.0,,610,COMPLETE
1455,1455,0.7148006578571005,2022-11-30 01:03:18.057439,2022-11-30 01:03:38.396887,0 days 00:00:20.339448,"{0: 1, 1: 10}",10.0,,610,COMPLETE
1456,1456,0.7329266748828115,2022-11-30 01:03:38.623669,2022-11-30 01:03:58.654563,0 days 00:00:20.030894,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1457,1457,0.7318587541274517,2022-11-30 01:03:58.882237,2022-11-30 01:04:18.867370,0 days 00:00:19.985133,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1458,1458,0.7329652739558767,2022-11-30 01:04:19.097386,2022-11-30 01:04:38.972346,0 days 00:00:19.874960,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1459,1459,0.7165928524605212,2022-11-30 01:04:39.198321,2022-11-30 01:04:59.591055,0 days 00:00:20.392734,"{0: 1, 1: 10}",31.0,,610,COMPLETE
1460,1460,0.7313834962367307,2022-11-30 01:04:59.827306,2022-11-30 01:05:21.053362,0 days 00:00:21.226056,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1461,1461,0.7151859154757468,2022-11-30 01:05:21.278114,2022-11-30 01:05:41.761262,0 days 00:00:20.483148,"{0: 1, 1: 10}",16.0,,610,COMPLETE
1462,1462,0.7323591893291785,2022-11-30 01:05:41.988627,2022-11-30 01:06:01.996845,0 days 00:00:20.008218,"{0: 1, 1: 10}",6.0,,610,COMPLETE
1463,1463,0.7166839638526009,2022-11-30 01:06:02.223828,2022-11-30 01:06:22.909786,0 days 00:00:20.685958,"{0: 1, 1: 10}",30.0,,610,COMPLETE
1464,1464,0.7318675363931753,2022-11-30 01:06:23.137839,2022-11-30 01:06:44.366870,0 days 00:00:21.229031,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1465,1465,0.7184847466311002,2022-11-30 01:06:44.590462,2022-11-30 01:07:06.605716,0 days 00:00:22.015254,"{0: 1, 1: 10}",11.0,,660,COMPLETE
1466,1466,0.715637339546184,2022-11-30 01:07:06.834858,2022-11-30 01:07:25.932295,0 days 00:00:19.097437,"{0: 1, 1: 10}",35.0,,560,COMPLETE
1467,1467,0.7133340926615984,2022-11-30 01:07:26.163830,2022-11-30 01:07:46.652250,0 days 00:00:20.488420,"{0: 1, 1: 10}",37.0,,610,COMPLETE
1468,1468,0.7334659923151795,2022-11-30 01:07:46.881003,2022-11-30 01:08:08.115170,0 days 00:00:21.234167,"{0: 1, 1: 10}",6.0,,660,COMPLETE
1469,1469,0.7126209294979894,2022-11-30 01:08:08.341050,2022-11-30 01:08:27.425175,0 days 00:00:19.084125,"{0: 1, 1: 10}",17.0,,560,COMPLETE
1470,1470,0.7176857559957184,2022-11-30 01:08:27.659425,2022-11-30 01:08:48.112684,0 days 00:00:20.453259,"{0: 1, 1: 10}",18.0,,610,COMPLETE
1471,1471,0.7190879525866042,2022-11-30 01:08:48.339765,2022-11-30 01:09:07.362920,0 days 00:00:19.023155,"{0: 1, 1: 10}",4.0,,660,COMPLETE
1472,1472,0.7343138094263781,2022-11-30 01:09:07.593603,2022-11-30 01:09:25.942799,0 days 00:00:18.349196,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1473,1473,0.6785674526449265,2022-11-30 01:09:26.169671,2022-11-30 01:09:39.184307,0 days 00:00:13.014636,"{0: 1, 1: 10}",2.0,,560,COMPLETE
1474,1474,0.7317690253180549,2022-11-30 01:09:39.410664,2022-11-30 01:09:57.601145,0 days 00:00:18.190481,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1475,1475,0.730584731760517,2022-11-30 01:09:57.829086,2022-11-30 01:10:16.013388,0 days 00:00:18.184302,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1476,1476,0.7315054928173624,2022-11-30 01:10:16.250639,2022-11-30 01:10:34.365717,0 days 00:00:18.115078,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1477,1477,0.7301353761911408,2022-11-30 01:10:34.599004,2022-11-30 01:10:52.877248,0 days 00:00:18.278244,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1478,1478,0.732326715683395,2022-11-30 01:10:53.104571,2022-11-30 01:11:11.350939,0 days 00:00:18.246368,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1479,1479,0.7153456404010282,2022-11-30 01:11:11.570904,2022-11-30 01:11:30.870123,0 days 00:00:19.299219,"{0: 1, 1: 10}",24.0,,560,COMPLETE
1480,1480,0.7299241671226956,2022-11-30 01:11:31.107958,2022-11-30 01:11:49.201813,0 days 00:00:18.093855,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1481,1481,0.7199969279779286,2022-11-30 01:11:49.438422,2022-11-30 01:12:09.886177,0 days 00:00:20.447755,"{0: 1, 1: 10}",19.0,,610,COMPLETE
1482,1482,0.7174725589780657,2022-11-30 01:12:10.122625,2022-11-30 01:12:29.521419,0 days 00:00:19.398794,"{0: 1, 1: 10}",21.0,,560,COMPLETE
1483,1483,0.7190669543213152,2022-11-30 01:12:29.751837,2022-11-30 01:12:50.366194,0 days 00:00:20.614357,"{0: 1, 1: 10}",13.0,,610,COMPLETE
1484,1484,0.7293011981351021,2022-11-30 01:12:50.590222,2022-11-30 01:13:08.703058,0 days 00:00:18.112836,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1485,1485,0.7148395205453368,2022-11-30 01:13:08.929708,2022-11-30 01:13:29.538272,0 days 00:00:20.608564,"{0: 1, 1: 10}",32.0,,610,COMPLETE
1486,1486,0.7168842160770312,2022-11-30 01:13:29.768897,2022-11-30 01:13:51.321807,0 days 00:00:21.552910,"{0: 1, 1: 10}",39.0,,660,COMPLETE
1487,1487,0.7137040962399535,2022-11-30 01:13:51.550856,2022-11-30 01:14:12.002725,0 days 00:00:20.451869,"{0: 1, 1: 10}",28.0,,610,COMPLETE
1488,1488,0.7349863758997592,2022-11-30 01:14:12.233628,2022-11-30 01:14:30.617011,0 days 00:00:18.383383,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1489,1489,0.7288020128375751,2022-11-30 01:14:30.845552,2022-11-30 01:14:49.077634,0 days 00:00:18.232082,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1490,1490,0.715207736801526,2022-11-30 01:14:49.300338,2022-11-30 01:15:08.520913,0 days 00:00:19.220575,"{0: 1, 1: 10}",15.0,,560,COMPLETE
1491,1491,0.730130000709723,2022-11-30 01:15:08.756831,2022-11-30 01:15:26.911779,0 days 00:00:18.154948,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1492,1492,0.7256549140802729,2022-11-30 01:15:27.143667,2022-11-30 01:15:45.200895,0 days 00:00:18.057228,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1493,1493,0.730678763900452,2022-11-30 01:15:45.421265,2022-11-30 01:16:03.591296,0 days 00:00:18.170031,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1494,1494,0.7292074131699323,2022-11-30 01:16:03.829277,2022-11-30 01:16:22.057943,0 days 00:00:18.228666,"{0: 1, 1: 10}",5.0,,560,COMPLETE
1495,1495,0.7287356740429476,2022-11-30 01:16:22.286013,2022-11-30 01:16:40.475469,0 days 00:00:18.189456,"{0: 1, 1: 10}",5.0,,560,COMPLETE
