index,cid,PBS,smiles,CoPriNet,NBS,Experimental,RO5,RO3,1st closest,2d closest,3d closest
44174,PV-002727062929,0.88,C[C@@H]1CN(C(=O)C2=CC=CN=C2)CCN1C(=O)CCF,4.44831085205078,0.9668874172185431,False,True,False,8BW3,8BW2,8BW4
41334,Z3599660186,0.88,CCC1=N[NH]C(NC(=O)N2CCN(C(C)=O)C[C@H]2C)=C1,4.44835472106934,0.980132450331126,False,True,False,8BW2,8BW3,8BW4
40971,PV-002918774187,0.88,CCC1=CC=CC=C1C(=O)N1CCN(C(C)=O)[C@H](C)C1,4.44849634170532,0.980132450331126,False,True,False,8BW4,8BW3,8BW2
41360,PV-002918774188,0.88,CCC1=CC=CC=C1C(=O)N1CCN(C(C)=O)[C@@H](C)C1,4.44849634170532,0.980132450331126,False,True,False,8BW4,8BW3,8BW2
41788,PV-002918774189,0.88,CCC1=CC=CC=C1C(=O)N1CCN(C(C)=O)C(C)C1,4.44849634170532,0.980132450331126,False,True,False,8BW4,8BW3,8BW2
40961,PV-002737402229,0.88,CCCCC(=O)N1CCN(C(=O)C2=COC=C2)C[C@@H]1C,4.44852781295776,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
41243,PV-002737402228,0.88,CCCCC(=O)N1CCN(C(=O)C2=COC=C2)C[C@H]1C,4.44852781295776,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
41361,PV-002737402230,0.88,CCCCC(=O)N1CCN(C(=O)C2=COC=C2)CC1C,4.44852781295776,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
19429,PV-002922263175,0.92,CC(=O)NCC(=O)N1CCN(C(=O)C2=CC=NC=N2)[C@H](C)C1,4.4486575126648,0.9735099337748345,False,True,False,8BW4,8BW3,8BW2
9656,PV-002922263176,0.92,CC(=O)NCC(=O)N1CCN(C(=O)C2=CC=NC=N2)C(C)C1,4.44865798950195,0.9735099337748345,False,True,False,8BW4,8BW3,8BW2
9971,PV-002922263174,0.92,CC(=O)NCC(=O)N1CCN(C(=O)C2=CC=NC=N2)[C@@H](C)C1,4.44865846633911,0.9735099337748345,False,True,False,8BW4,8BW3,8BW2
43141,PV-003005742748,0.88,CC(=O)N1CCN(C(=O)C2=CC=C(F)C(C)=C2)CC1C,4.44870805740356,0.9668874172185431,False,True,False,8BW2,8BW3,8BW4
42994,PV-003005742746,0.88,CC(=O)N1CCN(C(=O)C2=CC=C(F)C(C)=C2)C[C@H]1C,4.44870853424072,0.9668874172185431,False,True,False,8BW2,8BW3,8BW4
43023,PV-003005742747,0.88,CC(=O)N1CCN(C(=O)C2=CC=C(F)C(C)=C2)C[C@@H]1C,4.44870853424072,0.9668874172185431,False,True,False,8BW2,8BW3,8BW4
42354,PV-002735536329,0.88,CCC(=O)N1CCN(C(=O)C2=C(F)C=CS2)C[C@@H]1C,4.44880628585815,0.9668874172185431,False,True,False,8BW3,8BW2,8BW4
43495,PV-002735536327,0.88,CCC(=O)N1CCN(C(=O)C2=C(F)C=CS2)C[C@H]1C,4.44880676269531,0.9668874172185431,False,True,False,8BW3,8BW2,8BW4
41652,PV-002735536328,0.88,CCC(=O)N1CCN(C(=O)C2=C(F)C=CS2)CC1C,4.44880723953247,0.9668874172185431,False,True,False,8BW3,8BW2,8BW4
41878,PV-002788313945,0.88,CC(O)C(=O)N1CCN(C(=O)C2=CSC=C2)C[C@@H]1C,4.4488091468811,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
42042,PV-002788313949,0.88,CC(O)C(=O)N1CCN(C(=O)C2=CSC=C2)C[C@H]1C,4.44880962371826,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
44360,PV-002788313946,0.88,CC(O)C(=O)N1CCN(C(=O)C2=CSC=C2)CC1C,4.44880962371826,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
44051,Z3596587221,0.88,COC(=O)N1CCN(C(=O)C2=NOC=C2C)C[C@@H]1C,4.44906902313232,0.9668874172185431,False,True,False,8BW3,8BW2,8BW4
41172,PV-002828792454,0.88,CC(=O)N1CCN(C(=O)C2=CC(F)=CC=C2C)C[C@@H]1C,4.44917726516724,0.9735099337748345,False,True,False,8BW2,8BW3,8BW4
44483,PV-002828792453,0.88,CC(=O)N1CCN(C(=O)C2=CC(F)=CC=C2C)C[C@H]1C,4.44917726516724,0.9735099337748345,False,True,False,8BW2,8BW3,8BW4
41048,PV-002828792455,0.88,CC(=O)N1CCN(C(=O)C2=CC(F)=CC=C2C)CC1C,4.44917774200439,0.9735099337748345,False,True,False,8BW2,8BW3,8BW4
40625,PV-002959188428,0.88,CC(=O)N1CCN(C(=O)C2=CC=C(C#N)C=N2)C[C@H]1C,4.44924306869507,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
40306,PV-002959188427,0.88,CC(=O)N1CCN(C(=O)C2=CC=C(C#N)C=N2)C[C@@H]1C,4.44924354553223,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
42375,PV-003690030025,0.88,CC(=O)N1CCN(C(=O)C2=CC=C(C#N)C=N2)CC1C,4.44924402236939,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
40864,PV-003087779163,0.88,CC1CN(C(=O)C2=CC=CS2)CCN1C(=O)CCF,4.44930267333984,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
42255,PV-003087779162,0.88,C[C@@H]1CN(C(=O)C2=CC=CS2)CCN1C(=O)CCF,4.449303150177,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
43929,PV-003087779161,0.88,C[C@H]1CN(C(=O)C2=CC=CS2)CCN1C(=O)CCF,4.449303150177,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
42345,Z3599652905,0.88,CC(=O)N1CCN(C(=O)NC(C)C2=N[NH]C=N2)[C@H](C)C1,4.44932079315186,0.9735099337748345,False,True,False,8BW4,8BW3,8BW2
43001,PV-003019618348,0.88,CC1CN(C(=O)C2=CSC=C2)CCN1C(=O)CCF,4.44934177398682,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
43012,PV-003019618347,0.88,C[C@@H]1CN(C(=O)C2=CSC=C2)CCN1C(=O)CCF,4.44934225082397,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
43267,PV-003019618346,0.88,C[C@H]1CN(C(=O)C2=CSC=C2)CCN1C(=O)CCF,4.44934225082397,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
43631,Z3587357782,0.88,CCN1C=C(NC(=O)N2CCN(C(C)=O)C[C@H]2C)C=N1,4.44935989379883,0.9735099337748345,False,True,False,8BW2,8BW3,8BW4
43733,PV-002914189898,0.88,CCC(=O)N1CCN(C(=O)C2=CC=NC=C2O)C[C@@H]1C,4.44940900802612,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
42482,PV-002914189899,0.88,CCC(=O)N1CCN(C(=O)C2=CC=NC=C2O)C[C@H]1C,4.44940948486328,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
43319,PV-003573955975,0.88,CCC(=O)N1CCN(C(=O)C2=CC=NC=C2O)CC1C,4.44940996170044,0.9735099337748345,False,True,False,8BW3,8BW2,8BW4
6060,PV-002954048672,0.92,CC(=O)NCC(=O)N1CCN(C(=O)C2=NOC=C2)C[C@@H]1C,4.44955492019653,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
6516,PV-002954048671,0.92,CC(=O)NCC(=O)N1CCN(C(=O)C2=NOC=C2)CC1C,4.44955492019653,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
9261,PV-002954048670,0.92,CC(=O)NCC(=O)N1CCN(C(=O)C2=NOC=C2)C[C@H]1C,4.44955492019653,0.9668874172185431,False,True,False,8BW4,8BW3,8BW2
40091,PV-002976416309,0.88,COC1=C(C(=O)N2CCN(C(C)=O)[C@H](C)C2)SC=C1,4.44965267181397,0.980132450331126,False,True,False,8BW3,8BW2,8BW4
40827,PV-002976416311,0.88,COC1=C(C(=O)N2CCN(C(C)=O)[C@@H](C)C2)SC=C1,4.44965267181397,0.980132450331126,False,True,False,8BW3,8BW2,8BW4
